Kulgam,15,1840.0,1.0,15.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anantnag,14,4300.0,0.0,69.0,22.0,14.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kargil,4,20911.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kishtwar,18,11854.0,1.0,60.0,39.0,21.0,16.0,13.0,6.0,10.0,6.0,0.0,5.0,2.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lahul & Spiti,25,19089.0,0.0,19.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamba,23,8342.0,0.0,318.0,170.0,57.0,24.0,17.0,12.0,14.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangra,24,4657.0,0.0,1373.0,1165.0,333.0,135.0,73.0,42.0,23.0,27.0,19.0,6.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
Kullu,26,6858.0,0.0,406.0,93.0,71.0,50.0,29.0,24.0,14.0,15.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinnaur,34,8650.0,0.0,95.0,68.0,21.0,11.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mandi,27,3938.0,0.0,682.0,494.0,136.0,54.0,35.0,13.0,15.0,11.0,14.0,7.0,4.0,6.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamirpur,28,184.0,0.0,545.0,651.0,102.0,25.0,9.0,10.0,3.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solan,31,382.0,0.0,990.0,637.0,232.0,119.0,99.0,50.0,37.0,35.0,11.0,13.0,11.0,7.0,7.0,8.0,3.0,11.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,0,0,0,0,0,0,0
Bilaspur,30,130.0,0.0,418.0,749.0,148.0,64.0,38.0,10.0,10.0,8.0,7.0,4.0,3.0,5.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Una,29,569.0,0.0,547.0,568.0,240.0,66.0,28.0,21.0,15.0,7.0,11.0,9.0,7.0,4.0,7.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Rupnagar,51,106.0,0.0,147.0,534.0,472.0,284.0,92.0,48.0,29.0,21.0,27.0,18.0,9.0,13.0,17.0,7.0,14.0,7.0,8.0,4.0,7.0,5.0,4.0,2.0,4.0,2.0,3.0,0,0,0,0,0
Shahid Bhagat Singh Nagar,39,41.0,0.0,92.0,459.0,634.0,299.0,89.0,43.0,34.0,22.0,17.0,6.0,6.0,6.0,2.0,5.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Shimla,33,5500.0,0.0,956.0,305.0,98.0,40.0,24.0,15.0,6.0,7.0,10.0,8.0,4.0,1.0,2.0,5.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,0,0,0,0,0,0
Sirmaur,32,2812.0,0.0,484.0,254.0,104.0,63.0,30.0,17.0,9.0,10.0,12.0,4.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttarkashi,56,10678.0,1.0,189.0,54.0,12.0,11.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamoli,57,10200.0,0.0,294.0,66.0,23.0,13.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,59,3824.0,0.0,1016.0,99.0,76.0,46.0,61.0,12.0,13.0,19.0,12.0,8.0,6.0,7.0,4.0,5.0,2.0,2.0,6.0,1.0,5.0,3.0,3.0,2.0,0.0,0,0,0,0,0,0,0
Rudraprayag,58,2286.0,0.0,170.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dehradun,60,2429.0,0.0,387.0,409.0,231.0,188.0,45.0,82.0,53.0,35.0,40.0,17.0,29.0,10.0,32.0,6.0,16.0,15.0,11.0,8.0,12.0,11.0,9.0,12.0,9.0,4.0,7.0,6.0,10.0,9.0,14.0,8.0
Garhwal,61,5714.0,1.0,1013.0,323.0,106.0,51.0,34.0,24.0,11.0,20.0,14.0,7.0,4.0,3.0,6.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
Saharanpur,132,1662.0,0.0,2303.0,540.0,192.0,81.0,53.0,24.0,16.0,13.0,11.0,9.0,6.0,7.0,6.0,11.0,4.0,6.0,7.0,6.0,5.0,5.0,7.0,2.0,5.0,4.0,3.0,4.0,4.0,5.0,9.0,3.0
Hardwar,68,1937.0,0.0,551.0,299.0,108.0,54.0,31.0,24.0,23.0,12.0,15.0,15.0,10.0,8.0,11.0,11.0,7.0,5.0,7.0,8.0,9.0,9.0,7.0,7.0,6.0,14.0,11.0,5.0,4.0,4.0,0,0
Muzaffarnagar,133,716.0,0.0,3560.0,520.0,229.0,105.0,52.0,36.0,37.0,21.0,17.0,16.0,18.0,7.0,10.0,7.0,12.0,12.0,3.0,4.0,3.0,3.0,6.0,3.0,2.0,3.0,6.0,2.0,6.0,4.0,6.0,2.0
Bijnor,134,2800.0,7.0,2031.0,512.0,192.0,76.0,46.0,29.0,21.0,12.0,13.0,9.0,6.0,4.0,4.0,9.0,4.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Almora,64,3276.0,0.0,690.0,98.0,45.0,20.0,12.0,7.0,2.0,7.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nainital,66,4041.0,3.0,768.0,242.0,172.0,82.0,48.0,42.0,33.0,19.0,14.0,14.0,10.0,13.0,1.0,2.0,5.0,5.0,1.0,1.0,5.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,0,0,0,0
Udham Singh Nagar,67,638.0,0.0,455.0,948.0,792.0,216.0,163.0,114.0,71.0,54.0,43.0,29.0,26.0,26.0,18.0,17.0,8.0,7.0,4.0,9.0,1.0,6.0,2.0,7.0,5.0,2.0,6.0,4.0,1.0,0,0,0
Rampur,136,1504.0,5.0,1543.0,142.0,82.0,31.0,21.0,2.0,10.0,4.0,8.0,7.0,5.0,5.0,2.0,3.0,3.0,2.0,10.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,0
Moradabad,135,1652.0,5.0,2034.0,442.0,201.0,93.0,64.0,55.0,38.0,37.0,23.0,23.0,10.0,9.0,13.0,9.0,11.0,9.0,9.0,6.0,6.0,7.0,4.0,4.0,7.0,8.0,5.0,4.0,5.0,10.0,5.0,16.0
