Bellary,565,9974.0,98.0
Kurnool,552,21296.0,94.0
Mahbubnagar,538,22052.0,38.0
Raichur,559,10219.0,52.0
Koppal,560,6732.0,24.0
Bagalkot,556,7979.0,11.0
Gadag,561,5619.0,12.0
Belgaum,555,16025.0,72.0
Dharwad,562,4965.0,101.0
Haveri,564,5778.0,16.0
Uttara Kannada,563,10383.0,3.0
Shimoga,568,9285.0,59.0
South Goa,586,1333.0,56.0
North Goa,585,839.0,34.0
Kolhapur,530,8446.0,111.0
Sindhudurg,529,4383.0,0
Ratnagiri,528,6991.0,9.0
Sangli,531,10333.0,114.0
Solapur,526,18137.0,139.0
Satara,527,12323.0,53.0
Pune,521,17524.0,630.0
Raigarh,520,5648.0,298.0
Ahmadnagar,522,20924.0,151.0
Bid,523,13565.0,74.0
Osmanabad,525,9276.0,18.0
Parbhani,513,7794.0,45.0
Latur,524,8238.0,67.0
Gulbarga,579,13260.0,99.0
Bijapur,557,12785.0,42.0
Yadgir,580,6428.0,12.0
Bidar,558,6634.0,37.0
Rangareddy,537,8396.0,564.0
Medak,535,11594.0,103.0
Hyderabad,536,0.0,94.0
Nizamabad,533,8715.0,81.0
Nanded,511,12684.0,78.0
Hingoli,512,5802.0,9.0
Jalna,514,9585.0,51.0
Buldana,500,11969.0,32.0
Washim,502,6393.0,6.0
Akola,501,6565.0,82.0
Yavatmal,510,15977.0,58.0
Amravati,503,14976.0,125.0
Wardha,504,7606.0,50.0
Burhanpur,467,3855.0,30.0
Jalgaon,499,14257.0,128.0
Dhule,498,8901.0,77.0
Aurangabad,515,12282.0,197.0
Nashik,516,18855.0,335.0
Thane,517,8790.0,752.0
The Dangs,489,2105.0,0
Valsad,491,2930.0,61.0
Navsari,490,2401.0,27.0
Tapi,493,3639.0,0
Surat,492,4692.0,432.0
Dadra & Nagar Haveli,496,521.0,20.0
Daman,495,31.0,36.0
Diu,494,43.0,0.0
Mumbai Suburban,518,78.0,306.0
Mumbai,519,104.0,52.0
