Zunheboto,263,1580.0,0.0,0.0,0.0,38.0,15.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mokokchung,262,1875.0,0.0,0.0,1.0,74.0,87.0,29.0,9.0,3.0,6.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Longleng,268,705.0,0.0,0.0,0.0,9.0,18.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiphire,269,1474.0,0.0,0.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,272,4137.0,0.0,0.0,0.0,215.0,107.0,23.0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukhrul,279,5643.0,0.0,0.0,0.0,56.0,23.0,13.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamenglong,273,5353.0,0.0,0.0,0.0,18.0,16.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imphal East,278,217.0,0.0,0.0,0.0,214.0,236.0,188.0,72.0,39.0,21.0,21.0,15.0,12.0,4.0,14.0,5.0,9.0,9.0,6.0,1.0,7.0,6.0,5.0,1.0,5.0,3.0,5.0,1.0,0.0,6.0,4.0,2.0,3.0,3.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,0,0,0,0
Chandel,280,3978.0,0.0,0.0,0.0,54.0,29.0,10.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thoubal,276,348.0,0.0,0.0,0.0,237.0,148.0,88.0,36.0,21.0,13.0,12.0,9.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
