Tirunelveli,628,0.985339793763,0.0146602062368
Kollam,600,0.98744059742,0.0125594025798
Thiruvananthapuram,601,0.951919348585,0.0480806514153
Kanniyakumari,629,0.973486743372,0.0265132566283
Alappuzha,598,0.985136741974,0.0148632580262
Pathanamthitta,599,1.0,0.0
Kottayam,597,0.990850171559,0.00914982844072
Idukki,596,1.0,0.0
Theni,624,0.999113998819,0.000886001181335
Tiruppur,633,0.977243382828,0.0227566171724
Coimbatore,632,0.937003610108,0.0629963898917
Palakkad,593,0.993634150908,0.00636584909193
Thrissur,594,0.99027507641,0.00972492358989
Ernakulam,595,0.885824022346,0.114175977654
Lakshadweep,587,1.0,0.0
Dakshina Kannada,575,0.972378702526,0.0276212974741
Udupi,569,1.0,0.0
Kasaragod,588,1.0,0.0
Kannur,589,0.992336077207,0.00766392279307
Mahe,636,1.0,0.0
Kozhikode,591,0.982020855807,0.0179791441927
Kodagu,576,1.0,0.0
Chikmagalur,570,0.999884673048,0.000115326951909
Hassan,574,0.997553217519,0.00244678248104
Mysore,577,0.979315831344,0.0206841686555
Tumkur,571,0.99608211879,0.00391788120984
Mandya,573,0.993758434548,0.00624156545209
Wayanad,590,1.0,0.0
Chamrajnagar,578,1.0,0.0
The Nilgiris,611,0.991795208402,0.00820479159829
Malappuram,592,1.0,0.0
Erode,610,0.987496365222,0.0125036347776
Namakkal,609,0.982274741507,0.0177252584934
Salem,608,0.970304975923,0.029695024077
Karur,613,0.986937590711,0.0130624092888
Perambalur,615,1.0,0.0
Dharmapuri,630,0.997407887428,0.00259211257175
Krishnagiri,631,0.990415854451,0.00958414554906
Kolar,581,0.98975538365,0.0102446163496
Bangalore Rural,583,0.982652692447,0.0173473075533
Chikkaballapura,582,1.0,0.0
Bangalore,572,0.648473282443,0.351526717557
Ramanagara,584,0.991688435051,0.00831156494894
Anantapur,553,0.995605153173,0.00439484682666
Chitradurga,566,0.997643824858,0.00235617514235
Davanagere,567,0.993032329989,0.00696767001115
Bellary,565,0.990413772865,0.00958622713489
Kurnool,552,0.9955588453,0.00444115470022
Mahbubnagar,538,0.998304101397,0.00169589860312
Raichur,559,0.994939665239,0.00506033476061
Koppal,560,0.996447602131,0.00355239786856
Bagalkot,556,0.998624140088,0.00137585991245
Gadag,561,0.997868939798,0.00213106020245
Belgaum,555,0.995582280034,0.00441771996564
Dharwad,562,0.980509455809,0.0194905441914
Haveri,564,0.997248022016,0.00275197798418
Uttara Kannada,563,0.99967529832,0.000324701680331
Shimoga,568,0.994005503145,0.00599449685535
South Goa,586,0.968644067797,0.0313559322034
North Goa,585,0.964740450539,0.0352595494613
Kolhapur,530,0.988125802311,0.0118741976893
Sindhudurg,529,1.0,0.0
Ratnagiri,528,0.996834817013,0.00316518298714
Sangli,531,0.989110707804,0.010889292196
Solapur,526,0.99196238176,0.00803761824047
Satara,527,0.995808755045,0.00419124495498
Pune,521,0.960605432304,0.0393945676965
Raigarh,520,0.954973346943,0.0450266530566
Ahmadnagar,522,0.99265193894,0.00734806106002
Bid,523,0.994575177773,0.00542482222711
Osmanabad,525,0.998065348237,0.00193465176268
Parbhani,513,0.994260204082,0.00573979591837
Latur,524,0.991817087846,0.00818291215403
Gulbarga,579,0.992471675611,0.00752832438879
Bijapur,557,0.996725656818,0.00327434318235
Yadgir,580,0.998137802607,0.00186219739292
Bidar,558,0.994168660287,0.00583133971292
Rangareddy,537,0.921570748594,0.0784292514063
Medak,535,0.989902361679,0.010097638321
Hyderabad,536,0.0,1.0
Nizamabad,533,0.990971580999,0.00902841900072
Nanded,511,0.993969005268,0.00603099473242
Hingoli,512,0.998452810727,0.00154718927282
Jalna,514,0.994713930348,0.00528606965174
Buldana,500,0.997121473805,0.00287852619459
Washim,502,0.999072356215,0.000927643784787
Akola,501,0.987561083963,0.0124389160373
Yavatmal,510,0.995720653789,0.004279346211
Amravati,503,0.991562009419,0.00843799058085
Wardha,504,0.993657237092,0.00634276290752
Burhanpur,467,0.992524296038,0.00747570396212
Jalgaon,499,0.991235817651,0.00876418234934
Dhule,498,0.991438736936,0.00856126306427
Aurangabad,515,0.982664015905,0.0173359840954
Nashik,516,0.981412639405,0.0185873605948
Thane,517,0.923591698433,0.0764083015671
The Dangs,489,1.0,0.0
Valsad,491,0.971375066881,0.0286249331193
Navsari,490,0.990291262136,0.00970873786408
Tapi,493,1.0,0.0
Surat,492,0.918754605748,0.081245394252
Dadra & Nagar Haveli,496,0.967479674797,0.0325203252033
Daman,495,0.402173913043,0.597826086957
Diu,494,0.954545454545,0.0454545454545
Mumbai Suburban,518,0.0909090909091,0.909090909091
Mumbai,519,0.284153005464,0.715846994536
