Rudraprayag,58,2286.0,0.0,128.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dehradun,60,2429.0,0.0,157.0,229.0,165.0,85.0,60.0,54.0,36.0,21.0,18.0,22.0,19.0,8.0,10.0,9.0,10.0,12.0,5.0,5.0,8.0,5.0,3.0,4.0,8.0,2.0,3.0,0.0,2.0,2.0,2.0,5.0
Garhwal,61,5714.0,0.0,598.0,173.0,46.0,30.0,17.0,11.0,6.0,6.0,7.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
Saharanpur,132,1662.0,0.0,2281.0,538.0,191.0,78.0,52.0,24.0,16.0,13.0,11.0,9.0,6.0,6.0,5.0,11.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,0
Hardwar,68,1937.0,0.0,526.0,287.0,98.0,50.0,31.0,21.0,22.0,12.0,14.0,14.0,10.0,8.0,9.0,11.0,7.0,3.0,7.0,6.0,9.0,8.0,3.0,5.0,4.0,7.0,7.0,3.0,3.0,3.0,0,0
Muzaffarnagar,133,716.0,0.0,3424.0,639.0,224.0,105.0,51.0,36.0,37.0,21.0,17.0,16.0,18.0,7.0,10.0,7.0,12.0,10.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,6.0,0.0,3.0,1.0,1.0,0
Bijnor,134,2800.0,7.0,2005.0,493.0,185.0,71.0,46.0,26.0,20.0,11.0,13.0,9.0,5.0,4.0,4.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almora,64,3276.0,0.0,313.0,34.0,20.0,5.0,4.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nainital,66,4041.0,0.0,477.0,125.0,116.0,62.0,36.0,32.0,23.0,12.0,10.0,7.0,5.0,10.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0,0,0,0,0
Udham Singh Nagar,67,638.0,0.0,338.0,886.0,651.0,324.0,157.0,111.0,68.0,52.0,41.0,29.0,24.0,25.0,16.0,15.0,7.0,6.0,4.0,9.0,1.0,6.0,2.0,7.0,5.0,2.0,6.0,3.0,1.0,0,0,0
Rampur,136,1504.0,5.0,1331.0,339.0,81.0,29.0,22.0,2.0,10.0,4.0,8.0,7.0,5.0,5.0,2.0,3.0,3.0,2.0,10.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,0,0,0
Moradabad,135,1652.0,5.0,2034.0,442.0,201.0,93.0,64.0,55.0,38.0,37.0,23.0,23.0,10.0,9.0,13.0,9.0,11.0,9.0,9.0,6.0,5.0,6.0,4.0,3.0,4.0,7.0,5.0,2.0,4.0,7.0,2.0,4.0
Bareilly,150,2475.0,7.0,1613.0,361.0,151.0,68.0,54.0,31.0,30.0,24.0,14.0,14.0,11.0,10.0,9.0,10.0,5.0,5.0,5.0,8.0,6.0,6.0,4.0,1.0,4.0,4.0,4.0,5.0,1.0,6.0,10.0,5.0
Budaun,149,5369.0,18.0,1015.0,123.0,46.0,27.0,20.0,14.0,7.0,12.0,4.0,7.0,7.0,5.0,6.0,6.0,4.0,3.0,3.0,7.0,3.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0
Jyotiba Phule Nagar,137,1092.0,7.0,1429.0,275.0,56.0,33.0,15.0,8.0,6.0,10.0,4.0,9.0,9.0,1.0,6.0,3.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
