Virudunagar,625,5110.0,91.0
Pudukkottai,621,5516.0,21.0
Ramanathapuram,626,4675.0,7.0
Sivaganga,622,5026.0,23.0
Tiruchirappalli,614,5206.0,165.0
Madurai,623,4241.0,148.0
Dindigul,612,7159.0,58.0
Thoothukkudi,627,5350.0,132.0
Tirunelveli,628,7931.0,118.0
Kollam,600,2909.0,37.0
Thiruvananthapuram,601,2455.0,124.0
Kanniyakumari,629,1946.0,53.0
Alappuzha,598,1657.0,25.0
Pathanamthitta,599,3132.0,0
Kottayam,597,2599.0,24.0
Idukki,596,5944.0,0
Theni,624,3383.0,3.0
Tiruppur,633,6055.0,141.0
Coimbatore,632,5191.0,349.0
Palakkad,593,5307.0,34.0
Thrissur,594,3564.0,35.0
Ernakulam,595,2537.0,327.0
Lakshadweep,587,790.0,0
Dakshina Kannada,575,5351.0,152.0
Udupi,569,4647.0,0
Kasaragod,588,2352.0,0
Kannur,589,3496.0,27.0
Mahe,636,12.0,0
Kozhikode,591,2731.0,50.0
Kodagu,576,4920.0,0
Chikmagalur,570,8670.0,1.0
Hassan,574,8154.0,20.0
Mysore,577,7386.0,156.0
Tumkur,571,12712.0,50.0
Mandya,573,5891.0,37.0
Wayanad,590,2544.0,0
Chamrajnagar,578,6773.0,0
The Nilgiris,611,3022.0,25.0
Malappuram,592,4248.0,0
Erode,610,6792.0,86.0
Namakkal,609,3990.0,72.0
Salem,608,6045.0,185.0
Karur,613,3400.0,45.0
Perambalur,615,2090.0,0
Dharmapuri,630,5387.0,14.0
Krishnagiri,631,6097.0,59.0
Kolar,581,4734.0,49.0
Bangalore Rural,583,2719.0,48.0
Chikkaballapura,582,5073.0,0
Bangalore,572,1699.0,921.0
Ramanagara,584,4176.0,35.0
Anantapur,553,23107.0,102.0
Chitradurga,566,10162.0,24.0
Davanagere,567,7126.0,50.0
Bellary,565,10125.0,98.0
Kurnool,552,21520.0,96.0
Mahbubnagar,538,22369.0,38.0
Raichur,559,10224.0,52.0
Koppal,560,6732.0,24.0
Bagalkot,556,7984.0,11.0
Gadag,561,5619.0,12.0
Belgaum,555,16226.0,72.0
Dharwad,562,5081.0,101.0
Haveri,564,5798.0,16.0
Uttara Kannada,563,12315.0,4.0
Shimoga,568,10115.0,61.0
South Goa,586,2286.0,74.0
North Goa,585,1970.0,72.0
Kolhapur,530,9237.0,111.0
Sindhudurg,529,6170.0,0
Ratnagiri,528,10078.0,32.0
Sangli,531,10355.0,114.0
Solapur,526,18142.0,147.0
Satara,527,12830.0,54.0
Pune,521,18532.0,760.0
Raigarh,520,8420.0,397.0
Ahmadnagar,522,20939.0,155.0
Bid,523,13567.0,74.0
Osmanabad,525,9286.0,18.0
Parbhani,513,7795.0,45.0
Latur,524,8242.0,68.0
Gulbarga,579,13315.0,101.0
Bijapur,557,12785.0,42.0
Yadgir,580,6432.0,12.0
Bidar,558,6649.0,39.0
Rangareddy,537,8519.0,725.0
Medak,535,11862.0,121.0
Hyderabad,536,0,217.0
Nizamabad,533,9659.0,88.0
Nanded,511,13020.0,79.0
Hingoli,512,5808.0,9.0
Jalna,514,9597.0,51.0
Buldana,500,12124.0,35.0
Washim,502,6462.0,6.0
Akola,501,6669.0,84.0
Yavatmal,510,16753.0,72.0
Amravati,503,15159.0,129.0
Wardha,504,7833.0,50.0
Burhanpur,467,3983.0,30.0
Jalgaon,499,14590.0,129.0
Dhule,498,8917.0,77.0
Aurangabad,515,12357.0,218.0
Nashik,516,19008.0,360.0
Thane,517,10903.0,902.0
The Dangs,489,2203.0,0
Valsad,491,3631.0,107.0
Navsari,490,2754.0,27.0
Tapi,493,3951.0,0
Surat,492,4987.0,441.0
Dadra & Nagar Haveli,496,595.0,20.0
Daman,495,37.0,55.0
Diu,494,42.0,2.0
Mumbai Suburban,518,51.0,510.0
Mumbai,519,52.0,131.0
