Sawai Madhopur,108,6423.0,61.0,34.0,6.0
Bundi,121,7064.0,102.0,23.0,15.0
Sheopur,418,8443.0,23.0,13.0,0
Shivpuri,423,13424.0,53.0,20.0,12.0
Guna,458,7812.0,115.0,44.0,23.0
Gwalior,421,6440.0,154.0,68.0,91.0
Morena,419,6350.0,105.0,21.0,12.0
Dhaulpur,106,3895.0,34.0,17.0,4.0
Karauli,107,6371.0,43.0,24.0,2.0
Bharatpur,105,6474.0,115.0,24.0,20.0
Mathura,145,3980.0,251.0,108.0,71.0
Mahamaya Nagar,144,2248.0,45.0,18.0,8.0
Agra,146,4841.0,191.0,72.0,118.0
Bhind,420,5706.0,70.0,29.0,5.0
Firozabad,147,2964.0,117.0,41.0,11.0
Etah,201,3262.0,24.0,16.0,0
Kansiram Nagar,202,2558.0,22.0,2.0,0
Shahjahanpur,152,6002.0,80.0,25.0,16.0
Farrukhabad,159,2775.0,43.0,24.0,4.0
Mainpuri,148,3496.0,35.0,9.0,0
Etawah,161,2983.0,30.0,20.0,3.0
Kannauj,160,2684.0,24.0,1.0,0
Auraiya,162,2476.0,76.0,35.0,32.0
Jalaun,165,5849.0,62.0,17.0,9.0
Datia,422,2380.0,38.0,17.0,7.0
Tikamgarh,424,6429.0,56.0,18.0,2.0
Jhansi,166,6322.0,140.0,40.0,45.0
Lalitpur,167,6431.0,31.0,14.0,0
Hamirpur,168,5472.0,38.0,0,0
Mahoba,169,3679.0,27.0,0,0
Chhatarpur,425,10979.0,113.0,31.0,15.0
Sagar,427,12784.0,112.0,41.0,30.0
Damoh,428,9292.0,45.0,22.0,15.0
Raisen,446,10382.0,64.0,19.0,11.0
Vidisha,443,9209.0,62.0,19.0,7.0
Ashoknagar,459,6010.0,44.0,7.0,0
Bhopal,444,2963.0,163.0,84.0,188.0
Harda,448,4126.0,23.0,12.0,0
Hoshangabad,449,8094.0,135.0,39.0,13.0
Betul,447,12336.0,72.0,22.0,6.0
Chhindwara,455,14333.0,157.0,31.0,10.0
Narsimhapur,452,6262.0,103.0,18.0,2.0
Jabalpur,451,5948.0,210.0,64.0,106.0
Seoni,456,10894.0,24.0,16.0,3.0
Mandla,454,9421.0,32.0,12.0,0
Balaghat,457,11475.0,45.0,15.0,2.0
Dindori,453,7222.0,0,0,0
Katni,450,6301.0,74.0,34.0,31.0
Umaria,431,5755.0,57.0,0.0,0
Panna,426,9008.0,20.0,12.0,1.0
Satna,429,9374.0,129.0,30.0,31.0
Banda,170,5796.0,40.0,11.0,7.0
Chitrakoot,171,3945.0,22.0,4.0,0
Shahdol,460,7133.0,61.0,36.0,10.0
Sidhi,462,6053.0,24.0,6.0,0
Rewa,430,7953.0,74.0,30.0,19.0
Kaushambi,174,2541.0,32.0,22.0,12.0
Allahabad,175,6397.0,149.0,73.0,76.0
Sant Ravi Das Nagar(bhadohi),198,1240.0,47.0,15.0,0
Mirzapur,199,5713.0,63.0,18.0,14.0
Singrauli,463,7090.0,105.0,84.0,80.0
Koriya,400,8221.0,77.0,25.0,1.0
Anuppur,461,4584.0,150.0,11.0,0
Kabeerdham,407,5312.0,4.0,0,0
Bilaspur,406,10360.0,67.0,30.0,25.0
Korba,404,7849.0,186.0,109.0,67.0
Surguja,401,19873.0,69.0,19.0,6.0
Sonbhadra,200,8239.0,168.0,78.0,73.0
Garhwa,346,5244.0,0,0,0
Jashpur,402,7347.0,2.0,0,0
Raigarh,403,8719.0,67.0,18.0,10.0
Gumla,366,6795.0,0,0,0
Simdega,367,4780.0,1.0,0,0
Sundargarh,374,11696.0,146.0,55.0,76.0
Ranchi,364,5982.0,138.0,46.0,14.0
Lohardaga,356,1884.0,0,0,0
Latehar,359,5424.0,0,0,0
Chatra,347,4762.0,26.0,1.0,0
Palamu,358,5631.0,21.0,0,0
Rohtas,234,4918.0,35.0,0,0
