Samastipur,221,3761.0
Begusarai,222,2504.0
Khagaria,223,1926.0
Saharsa,214,2186.0
Supaul,208,3118.0
Madhepura,213,2379.0
Bhagalpur,224,3280.0
Sahibganj,352,2824.0
Godda,351,2878.0
Banka,225,3986.0
Pakur,353,2327.0
Dumka,362,4825.0
Jamtara,363,2301.0
Deoghar,350,3120.0
Jamui,238,3917.0
Giridih,349,6409.0
Munger,226,1846.0
Lakhisarai,227,1632.0
Sheikhpura,228,823.0
Nawada,237,3191.0
Nalanda,229,3010.0
Kodarma,348,3224.0
Hazaribagh,360,4599.0
Dhanbad,354,2715.0
Bokaro,355,3562.0
Puruliya,340,7933.0
Ramgarh,361,1726.0
Khunti,365,3432.0
Pashchimi Singhbhum,368,9112.0
Saraikela-kharsawan,369,3352.0
Purbi Singhbhum,357,4513.0
Pashchim Medinipur,344,11843.0
Bankura,339,8821.0
Barddhaman,335,8937.0
Birbhum,334,5808.0
Hugli,338,3985.0
Haora,341,1829.0
North 24 Parganas,337,7293.0
Nadia,336,4985.0
Kolkata,342,116.0
South 24 Parganas,343,7011.0
Murshidabad,333,6828.0
Maldah,332,4636.0
Dakshin Dinajpur,331,2802.0
Purba Medinipur,345,5093.0
Ganjam,388,10514.0
Puri,387,4411.0
Khordha,386,3417.0
Nayagarh,385,4839.0
Cuttack,381,4909.0
Dhenkanal,383,5584.0
Anugul,384,7954.0
Jajapur,382,3621.0
Kendujhar,375,10421.0
Kendrapara,379,3088.0
Jagatsinghapur,380,2162.0
Baleshwar,377,4863.0
Bhadrak,378,3100.0
Mayurbhanj,376,13117.0
Debagarh,373,3524.0
Sambalpur,372,8437.0
Jharsuguda,371,2660.0
Bargarh,370,7261.0
Subarnapur,392,2947.0
Balangir,393,8189.0
Bauda,391,3888.0
Kandhamal,390,10008.0
Gajapati,389,5018.0
Rayagada,396,9118.0
Kalahandi,395,9810.0
Nuapada,394,4816.0
Raipur,410,15572.0
Nabarangapur,397,6567.0
Mahasamund,411,5925.0
Janjgir-champa,405,4868.0
