Kollam,600,0.977952755906,0.0220472440945
Thiruvananthapuram,601,0.94262295082,0.0573770491803
Kanniyakumari,629,0.956053067993,0.0439469320066
Alappuzha,598,0.98355754858,0.01644245142
Pathanamthitta,599,1.0,0.0
Kottayam,597,0.964831804281,0.0351681957187
Idukki,596,1.0,0.0
Theni,624,0.999299474606,0.000700525394046
Tiruppur,633,0.977636304277,0.0223636957231
Coimbatore,632,0.924278585376,0.0757214146236
Palakkad,593,0.990988603234,0.0090113967665
Thrissur,594,0.98695490123,0.01304509877
Ernakulam,595,0.8,0.2
Lakshadweep,587,1.0,0.0
Dakshina Kannada,575,0.9532839963,0.0467160037003
Udupi,569,1.0,0.0
Kasaragod,588,1.0,0.0
Kannur,589,0.979185520362,0.020814479638
Mahe,636,1.0,0.0
Kozhikode,591,0.958960328317,0.0410396716826
Kodagu,576,1.0,0.0
Chikmagalur,570,0.99986295738,0.000137042620255
Hassan,574,0.99739786625,0.00260213374967
Mysore,577,0.982781633743,0.0172183662573
Tumkur,571,0.996067945895,0.00393205410506
Mandya,573,0.994248985115,0.00575101488498
Wayanad,590,1.0,0.0
Chamrajnagar,578,1.0,0.0
The Nilgiris,611,0.996813837051,0.00318616294948
Malappuram,592,1.0,0.0
Erode,610,0.98756524409,0.0124347559103
Namakkal,609,0.979609175871,0.0203908241291
Salem,608,0.969708890637,0.0302911093627
Karur,613,0.986756915833,0.0132430841672
Perambalur,615,1.0,0.0
Dharmapuri,630,0.997795149329,0.00220485067148
Krishnagiri,631,0.990284642918,0.00971535708198
Kolar,581,0.989682038324,0.0103179616761
Bangalore Rural,583,0.982608695652,0.0173913043478
Chikkaballapura,582,1.0,0.0
Bangalore,572,0.735551663748,0.264448336252
Ramanagara,584,0.991733527839,0.00826647216144
Anantapur,553,0.9955990853,0.00440091469992
Chitradurga,566,0.99763616665,0.00236383334975
Davanagere,567,0.992972593113,0.00702740688686
Bellary,565,0.9902700556,0.00972994440032
Kurnool,552,0.995605423095,0.0043945769051
Mahbubnagar,538,0.998279764599,0.00172023540063
Raichur,559,0.99493720183,0.0050627981696
Koppal,560,0.996447602131,0.00355239786856
Bagalkot,556,0.998623279099,0.00137672090113
Gadag,561,0.997868939798,0.00213106020245
Belgaum,555,0.995527116854,0.00447288314593
Dharwad,562,0.980063166206,0.0199368337939
Haveri,564,0.99723852261,0.0027614773904
Uttara Kannada,563,0.999711149624,0.000288850375505
Shimoga,568,0.993685787671,0.00631421232877
South Goa,586,0.959683225342,0.040316774658
North Goa,585,0.961053837342,0.0389461626575
Kolhapur,530,0.987028164076,0.0129718359238
