Bhadrak,378,3042.0,46.0,12.0,0
Mayurbhanj,376,13051.0,37.0,17.0,12.0
Debagarh,373,3524.0,0.0,0,0
Sambalpur,372,8266.0,94.0,56.0,21.0
Jharsuguda,371,2400.0,167.0,74.0,19.0
Bargarh,370,7197.0,44.0,18.0,2.0
Subarnapur,392,2939.0,8.0,0,0
Balangir,393,8105.0,71.0,13.0,0
Bauda,391,3888.0,0,0,0
Kandhamal,390,9995.0,13.0,0,0
Gajapati,389,5012.0,6.0,0,0
Rayagada,396,9089.0,22.0,7.0,0
Kalahandi,395,9755.0,51.0,4.0,0
Nuapada,394,4813.0,3.0,0,0
Raipur,410,15166.0,249.0,55.0,102.0
Nabarangapur,397,6554.0,13.0,0,0
Mahasamund,411,5897.0,24.0,4.0,0
Janjgir-champa,405,4809.0,59.0,0,0
Durg,409,10305.0,244.0,93.0,129.0
Dhamtari,412,5020.0,29.0,12.0,0
Rajnandgaon,408,10013.0,47.0,14.0,3.0
Gondiya,507,6780.0,47.0,18.0,7.0
Nagpur,505,11594.0,432.0,174.0,230.0
Bhandara,506,4737.0,77.0,13.0,3.0
Garhchiroli,508,17891.0,43.0,1.0,0
Uttar Bastar Kanker,413,8452.0,7.0,0,0
Chandrapur,509,13516.0,389.0,89.0,66.0
Adilabad,532,19478.0,288.0,74.0,8.0
Narayanpur,415,5297.0,0,0,0
Bijapur,417,10841.0,0,0,0
Bastar,414,12769.0,29.0,16.0,1.0
Koraput,398,10616.0,92.0,26.0,4.0
Dakshin Bastar Dantewada,416,10868.0,60.0,2.0,0
Malkangiri,399,7147.0,14.0,0,0
Visakhapatnam,544,13467.0,261.0,139.0,169.0
East Godavari,545,12729.0,372.0,110.0,50.0
Khammam,541,19341.0,275.0,63.0,25.0
Warangal,540,15405.0,210.0,58.0,54.0
Karimnagar,534,14020.0,427.0,148.0,65.0
Krishna,547,10018.0,273.0,93.0,48.0
Nalgonda,539,16910.0,250.0,53.0,9.0
Guntur,548,13421.0,364.0,81.0,52.0
Prakasam,549,21343.0,115.0,29.0,8.0
West Godavari,546,9243.0,195.0,43.0,7.0
Yanam,634,36.0,10.0,0,0
Vizianagaram,543,6819.0,44.0,19.0,6.0
Srikakulam,542,7723.0,52.0,14.0,2.0
Sri Potti Sriramulu Nellore,550,15503.0,252.0,60.0,23.0
Y.s.r.,551,18003.0,224.0,51.0,13.0
Chittoor,554,17801.0,331.0,78.0,30.0
Thiruvallur,602,2982.0,513.0,155.0,260.0
Kancheepuram,604,4358.0,673.0,228.0,284.0
Chennai,603,0,0,0,153.0
Vellore,605,6669.0,415.0,146.0,49.0
Tiruvannamalai,606,7275.0,106.0,21.0,3.0
Viluppuram,607,8277.0,264.0,39.0,8.0
Puducherry,635,157.0,133.0,35.0,32.0
Cuddalore,617,3796.0,412.0,146.0,61.0
Nagappattinam,618,2701.0,178.0,60.0,20.0
Ariyalur,616,2255.0,58.0,13.0,0
Thanjavur,620,3578.0,362.0,68.0,30.0
Karaikal,637,74.0,91.0,18.0,0
Thiruvarur,619,2495.0,152.0,36.0,23.0
Virudunagar,625,4876.0,234.0,69.0,22.0
Pudukkottai,621,5427.0,89.0,14.0,7.0
Ramanathapuram,626,4630.0,45.0,7.0,0
Sivaganga,622,4940.0,86.0,20.0,3.0
Tiruchirappalli,614,4932.0,274.0,81.0,84.0
Madurai,623,4041.0,200.0,67.0,81.0
Dindigul,612,6989.0,170.0,32.0,26.0
Thoothukkudi,627,5192.0,158.0,95.0,37.0
Tirunelveli,628,7559.0,372.0,62.0,56.0
Kollam,600,2659.0,250.0,37.0,0
Thiruvananthapuram,601,2083.0,372.0,71.0,53.0
Kanniyakumari,629,1696.0,250.0,36.0,17.0
Alappuzha,598,1309.0,348.0,25.0,0
Pathanamthitta,599,3102.0,30.0,0,0
Kottayam,597,2377.0,222.0,24.0,0
Idukki,596,5944.0,0,0,0
Theni,624,3296.0,87.0,3.0,0
Tiruppur,633,5675.0,380.0,75.0,66.0
Coimbatore,632,4574.0,617.0,168.0,181.0
Palakkad,593,5191.0,116.0,25.0,9.0
Thrissur,594,3252.0,312.0,31.0,4.0
Ernakulam,595,1920.0,617.0,145.0,182.0
Lakshadweep,587,790.0,0,0,0
Dakshina Kannada,575,5232.0,119.0,73.0,79.0
Udupi,569,4590.0,57.0,0,0
Kasaragod,588,2319.0,33.0,0,0
Kannur,589,3363.0,133.0,23.0,4.0
Mahe,636,0.0,12.0,0,0
Kozhikode,591,2606.0,125.0,43.0,7.0
Kodagu,576,4918.0,2.0,0,0
Chikmagalur,570,8625.0,45.0,1.0,0
Hassan,574,8088.0,66.0,17.0,3.0
Mysore,577,7229.0,157.0,51.0,105.0
Tumkur,571,12587.0,125.0,26.0,24.0
Mandya,573,5757.0,134.0,26.0,11.0
Wayanad,590,2544.0,0,0,0
Chamrajnagar,578,6728.0,45.0,0,0
The Nilgiris,611,2953.0,69.0,25.0,0
Malappuram,592,4230.0,18.0,0,0
Erode,610,6485.0,307.0,51.0,35.0
Namakkal,609,3649.0,341.0,61.0,11.0
Salem,608,5363.0,682.0,100.0,85.0
Karur,613,3276.0,124.0,32.0,13.0
Perambalur,615,2063.0,27.0,0,0
Dharmapuri,630,5340.0,47.0,14.0,0
Krishnagiri,631,5975.0,122.0,33.0,26.0
Kolar,581,4574.0,160.0,47.0,2.0
Bangalore Rural,583,2461.0,258.0,45.0,3.0
Chikkaballapura,582,4981.0,92.0,0,0
Bangalore,572,949.0,750.0,234.0,687.0
Ramanagara,584,4054.0,122.0,35.0,0
Anantapur,553,22868.0,239.0,80.0,22.0
Chitradurga,566,10081.0,81.0,16.0,8.0
Davanagere,567,7056.0,70.0,32.0,18.0
Bellary,565,9944.0,181.0,58.0,40.0
Kurnool,552,21301.0,219.0,66.0,30.0
Mahbubnagar,538,22117.0,252.0,26.0,12.0
Raichur,559,10111.0,113.0,38.0,14.0
Koppal,560,6596.0,136.0,20.0,4.0
Bagalkot,556,7839.0,145.0,11.0,0
Gadag,561,5566.0,53.0,12.0,0
Belgaum,555,15941.0,285.0,46.0,26.0
Dharwad,562,4970.0,111.0,57.0,44.0
Haveri,564,5706.0,92.0,16.0,0
Uttara Kannada,563,12229.0,86.0,4.0,0
Shimoga,568,10035.0,80.0,39.0,22.0
